site,source_entries,kind,opcode,target,target_name,classification,confidence
0x4B196,resolve_shot_hit@0x4AF50,call,jsr 0x549ea.l,0x0549EA,dragon_player_proximity,documented_game_entry,Verified
0x4B1A2,resolve_shot_hit@0x4AF50,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x4B29C,resolve_shot_hit@0x4AF50,call,jsr 0x4c440.l,0x04C440,dialog_first_encounter,documented_game_entry,Verified
0x4B2E2,resolve_shot_hit@0x4AF50,call,jsr 0x4c440.l,0x04C440,dialog_first_encounter,documented_game_entry,Verified
0x4B2FE,resolve_shot_hit@0x4AF50,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x4B334,resolve_shot_hit@0x4AF50,jump,"jmp 0x4b338(pc, d0.w)",,resolve_shot_hit_jumptbl@0x4B338,documented_computed_dispatch,Verified
0x4B3C6,dispatch:resolve_shot_hit_jumptbl[59]@0x4B3B4,call,jsr 0x47dae.l,0x047DAE,shot_impact_spawn,documented_game_entry,Verified
0x4B3D2,dispatch:resolve_shot_hit_jumptbl[14]@0x4B784;dispatch:resolve_shot_hit_jumptbl[59]@0x4B3B4,call,jsr 0x5e064.l,0x05E064,mob_depth_remove,documented_game_entry,Verified
0x4B3F8,dispatch:resolve_shot_hit_jumptbl[59]@0x4B3B4,call,jsr 0x549ea.l,0x0549EA,dragon_player_proximity,documented_game_entry,Verified
0x4B40C,dispatch:resolve_shot_hit_jumptbl[59]@0x4B3B4,call,jsr 0x54112.l,0x054112,dragon_shot_hit,documented_game_entry,Verified
0x4B424,dispatch:resolve_shot_hit_jumptbl[12]/resolve_shot_hit_jumptbl[13]@0x4B416,call,jsr 0x4aea0.l,0x04AEA0,shot_onscreen_check,documented_game_entry,Verified
0x4B43E,dispatch:resolve_shot_hit_jumptbl[12]/resolve_shot_hit_jumptbl[13]@0x4B416,call,jsr 0x47dae.l,0x047DAE,shot_impact_spawn,documented_game_entry,Verified
0x4B484,dispatch:resolve_shot_hit_jumptbl[1]/resolve_shot_hit_jumptbl[2]/resolve_shot_hit_jumptbl[6]/resolve_shot_hit_jumptbl[7]/resolve_shot_hit_jumptbl[8]@0x4B448,call,jsr 0x47c0e.l,0x047C0E,tport_cycle_start,documented_game_entry,Verified
0x4B490,dispatch:resolve_shot_hit_jumptbl[1]/resolve_shot_hit_jumptbl[2]/resolve_shot_hit_jumptbl[6]/resolve_shot_hit_jumptbl[7]/resolve_shot_hit_jumptbl[8]@0x4B448,call,jsr 0x5ddda.l,0x05DDDA,moblist_remove_and_clear,documented_game_entry,Verified
0x4B4D0,dispatch:resolve_shot_hit_jumptbl[1]/resolve_shot_hit_jumptbl[2]/resolve_shot_hit_jumptbl[6]/resolve_shot_hit_jumptbl[7]/resolve_shot_hit_jumptbl[8]@0x4B448;resolve_shot_hit@0x4AF50,call,jsr 0x53818.l,0x053818,shot_reflect_calc,documented_game_entry,Verified
0x4B4FC,dispatch:resolve_shot_hit_jumptbl[1]/resolve_shot_hit_jumptbl[2]/resolve_shot_hit_jumptbl[6]/resolve_shot_hit_jumptbl[7]/resolve_shot_hit_jumptbl[8]@0x4B448;resolve_shot_hit@0x4AF50,call,jsr 0x47dae.l,0x047DAE,shot_impact_spawn,documented_game_entry,Verified
0x4B52E,dispatch:resolve_shot_hit_jumptbl[3]@0x4B528,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x4B53C,dispatch:resolve_shot_hit_jumptbl[3]@0x4B528,call,jsr 0x5f31e.l,0x05F31E,pf_replace,documented_game_entry,Verified
0x4B54E,dispatch:resolve_shot_hit_jumptbl[3]@0x4B528,call,jsr 0x47dae.l,0x047DAE,shot_impact_spawn,documented_game_entry,Verified
0x4B55A,dispatch:resolve_shot_hit_jumptbl[3]@0x4B528,call,jsr 0x5ddda.l,0x05DDDA,moblist_remove_and_clear,documented_game_entry,Verified
0x4B564,dispatch:resolve_shot_hit_jumptbl[3]@0x4B528,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x4B5EC,dispatch:resolve_shot_hit_jumptbl[3]@0x4B528,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x4B664,dispatch:resolve_shot_hit_jumptbl[3]@0x4B528,call,jsr 0x5dc58.l,0x05DC58,mob_create,documented_game_entry,Verified
0x4B6C8,dispatch:resolve_shot_hit_jumptbl[3]@0x4B528,call,jsr 0x549ea.l,0x0549EA,dragon_player_proximity,documented_game_entry,Verified
0x4B6D4,dispatch:resolve_shot_hit_jumptbl[12]/resolve_shot_hit_jumptbl[13]@0x4B416;dispatch:resolve_shot_hit_jumptbl[1]/resolve_shot_hit_jumptbl[2]/resolve_shot_hit_jumptbl[6]/resolve_shot_hit_jumptbl[7]/resolve_shot_hit_jumptbl[8]@0x4B448;dispatch:resolve_shot_hit_jumptbl[3]@0x4B528;dispatch:resolve_shot_hit_jumptbl[4]@0x4B6F2;dispatch:resolve_shot_hit_jumptbl[59]@0x4B3B4;resolve_shot_hit@0x4AF50,call,jsr 0x5e064.l,0x05E064,mob_depth_remove,documented_game_entry,Verified
0x4B704,dispatch:resolve_shot_hit_jumptbl[4]@0x4B6F2,call,jsr 0x4c440.l,0x04C440,dialog_first_encounter,documented_game_entry,Verified
0x4B716,dispatch:resolve_shot_hit_jumptbl[4]@0x4B6F2,call,jsr 0x5303a.l,0x05303A,wall_crumble,documented_game_entry,Verified
0x4B72C,dispatch:resolve_shot_hit_jumptbl[4]@0x4B6F2,call,jsr 0x47dae.l,0x047DAE,shot_impact_spawn,documented_game_entry,Verified
0x4B74E,dispatch:resolve_shot_hit_jumptbl[45]/resolve_shot_hit_jumptbl[46]/resolve_shot_hit_jumptbl[47]/resolve_shot_hit_jumptbl[49]/resolve_shot_hit_jumptbl[51]@0x4B80E;dispatch:resolve_shot_hit_jumptbl[48]@0x4B894;dispatch:resolve_shot_hit_jumptbl[4]@0x4B6F2;dispatch:resolve_shot_hit_jumptbl[50]/resolve_shot_hit_jumptbl[60]@0x4B9CE,call,jsr 0x549ea.l,0x0549EA,dragon_player_proximity,documented_game_entry,Verified
0x4B77A,dispatch:resolve_shot_hit_jumptbl[4]@0x4B6F2,call,jsr 0x549ea.l,0x0549EA,dragon_player_proximity,documented_game_entry,Verified
0x4B7E8,dispatch:resolve_shot_hit_jumptbl[14]@0x4B784,call,jsr 0x4f5c8.l,0x04F5C8,thief_remove_and_drop_loot,documented_game_entry,Verified
0x4B800,dispatch:resolve_shot_hit_jumptbl[14]@0x4B784,call,jsr 0x549ea.l,0x0549EA,dragon_player_proximity,documented_game_entry,Verified
0x4B876,dispatch:resolve_shot_hit_jumptbl[45]/resolve_shot_hit_jumptbl[46]/resolve_shot_hit_jumptbl[47]/resolve_shot_hit_jumptbl[49]/resolve_shot_hit_jumptbl[51]@0x4B80E,call,jsr 0x47dae.l,0x047DAE,shot_impact_spawn,documented_game_entry,Verified
0x4B882,dispatch:resolve_shot_hit_jumptbl[45]/resolve_shot_hit_jumptbl[46]/resolve_shot_hit_jumptbl[47]/resolve_shot_hit_jumptbl[49]/resolve_shot_hit_jumptbl[51]@0x4B80E,call,jsr 0x5ddda.l,0x05DDDA,moblist_remove_and_clear,documented_game_entry,Verified
0x4B8BE,dispatch:resolve_shot_hit_jumptbl[48]@0x4B894,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x4B8D0,dispatch:resolve_shot_hit_jumptbl[48]@0x4B894,call,jsr 0x47dae.l,0x047DAE,shot_impact_spawn,documented_game_entry,Verified
0x4B8DC,dispatch:resolve_shot_hit_jumptbl[48]@0x4B894,call,jsr 0x5ddda.l,0x05DDDA,moblist_remove_and_clear,documented_game_entry,Verified
0x4B8FA,dispatch:resolve_shot_hit_jumptbl[48]@0x4B894,call,jsr 0x4c440.l,0x04C440,dialog_first_encounter,documented_game_entry,Verified
0x4B930,dispatch:resolve_shot_hit_jumptbl[48]@0x4B894,call,jsr 0x4c440.l,0x04C440,dialog_first_encounter,documented_game_entry,Verified
0x4B952,dispatch:resolve_shot_hit_jumptbl[48]@0x4B894,call,jsr 0x549ea.l,0x0549EA,dragon_player_proximity,documented_game_entry,Verified
0x4B96E,dispatch:resolve_shot_hit_jumptbl[48]@0x4B894,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x4B97C,dispatch:resolve_shot_hit_jumptbl[48]@0x4B894,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x4B98C,dispatch:resolve_shot_hit_jumptbl[48]@0x4B894,call,jsr 0x4ad4e.l,0x04AD4E,sound_speech_play,documented_game_entry,Verified
0x4B9B8,dispatch:resolve_shot_hit_jumptbl[48]@0x4B894,call,jsr 0x4ad4e.l,0x04AD4E,sound_speech_play,documented_game_entry,Verified
0x4B9C4,dispatch:resolve_shot_hit_jumptbl[48]@0x4B894,call,jsr 0x4ad4e.l,0x04AD4E,sound_speech_play,documented_game_entry,Verified
0x4B9F8,dispatch:resolve_shot_hit_jumptbl[50]/resolve_shot_hit_jumptbl[60]@0x4B9CE,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x4BA0A,dispatch:resolve_shot_hit_jumptbl[50]/resolve_shot_hit_jumptbl[60]@0x4B9CE,call,jsr 0x47dae.l,0x047DAE,shot_impact_spawn,documented_game_entry,Verified
0x4BA16,dispatch:resolve_shot_hit_jumptbl[50]/resolve_shot_hit_jumptbl[60]@0x4B9CE,call,jsr 0x5ddda.l,0x05DDDA,moblist_remove_and_clear,documented_game_entry,Verified
0x4BA2C,dispatch:resolve_shot_hit_jumptbl[50]/resolve_shot_hit_jumptbl[60]@0x4B9CE,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x4BA50,dispatch:resolve_shot_hit_jumptbl[50]/resolve_shot_hit_jumptbl[60]@0x4B9CE,call,jsr 0x4c440.l,0x04C440,dialog_first_encounter,documented_game_entry,Verified
0x4BA98,dispatch:resolve_shot_hit_jumptbl[50]/resolve_shot_hit_jumptbl[60]@0x4B9CE,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x4BAB6,dispatch:resolve_shot_hit_jumptbl[50]/resolve_shot_hit_jumptbl[60]@0x4B9CE,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x4BAC6,dispatch:resolve_shot_hit_jumptbl[50]/resolve_shot_hit_jumptbl[60]@0x4B9CE,call,jsr 0x4ad4e.l,0x04AD4E,sound_speech_play,documented_game_entry,Verified
0x4BAF2,dispatch:resolve_shot_hit_jumptbl[50]/resolve_shot_hit_jumptbl[60]@0x4B9CE,call,jsr 0x4ad4e.l,0x04AD4E,sound_speech_play,documented_game_entry,Verified
0x4BAFE,dispatch:resolve_shot_hit_jumptbl[50]/resolve_shot_hit_jumptbl[60]@0x4B9CE,call,jsr 0x4ad4e.l,0x04AD4E,sound_speech_play,documented_game_entry,Verified
0x4BB1E,dispatch:resolve_shot_hit_jumptbl[50]/resolve_shot_hit_jumptbl[60]@0x4B9CE,call,jsr 0x549ea.l,0x0549EA,dragon_player_proximity,documented_game_entry,Verified
0x4BBE6,dispatch:resolve_shot_hit_jumptbl[25]@0x4BBA2,call,jsr 0x49498.l,0x049498,playfield_showscore,documented_game_entry,Verified
0x4BBF8,dispatch:resolve_shot_hit_jumptbl[25]@0x4BBA2,call,jsr 0x47dae.l,0x047DAE,shot_impact_spawn,documented_game_entry,Verified
0x4BC04,dispatch:resolve_shot_hit_jumptbl[25]@0x4BBA2,call,jsr 0x5ddda.l,0x05DDDA,moblist_remove_and_clear,documented_game_entry,Verified
0x4BC3C,dispatch:resolve_shot_hit_jumptbl[23]@0x4BC12,call,jsr 0x49a3c.l,0x049A3C,death_damage_accumulate,documented_game_entry,Verified
0x4BCC4,dispatch:resolve_shot_hit_jumptbl[17]@0x4BB34;dispatch:resolve_shot_hit_jumptbl[18]/resolve_shot_hit_jumptbl[19]/resolve_shot_hit_jumptbl[20]/resolve_shot_hit_jumptbl[22]@0x4BB9E;dispatch:resolve_shot_hit_jumptbl[21]@0x4BB70;dispatch:resolve_shot_hit_jumptbl[25]@0x4BBA2;dispatch:resolve_shot_hit_jumptbl[27]/resolve_shot_hit_jumptbl[30]/resolve_shot_hit_jumptbl[33]/resolve_shot_hit_jumptbl[36]/resolve_shot_hit_jumptbl[39]/resolve_shot_hit_jumptbl[42]@0x4BCB0;dispatch:resolve_shot_hit_jumptbl[28]/resolve_shot_hit_jumptbl[31]/resolve_shot_hit_jumptbl[34]/resolve_shot_hit_jumptbl[37]/resolve_shot_hit_jumptbl[40]/resolve_shot_hit_jumptbl[43]@0x4BD04;dispatch:resolve_shot_hit_jumptbl[29]/resolve_shot_hit_jumptbl[32]/resolve_shot_hit_jumptbl[35]/resolve_shot_hit_jumptbl[38]/resolve_shot_hit_jumptbl[41]/resolve_shot_hit_jumptbl[44]@0x4BD14,call,jsr 0x47dae.l,0x047DAE,shot_impact_spawn,documented_game_entry,Verified
0x4BCFA,dispatch:resolve_shot_hit_jumptbl[17]@0x4BB34;dispatch:resolve_shot_hit_jumptbl[18]/resolve_shot_hit_jumptbl[19]/resolve_shot_hit_jumptbl[20]/resolve_shot_hit_jumptbl[22]@0x4BB9E;dispatch:resolve_shot_hit_jumptbl[21]@0x4BB70;dispatch:resolve_shot_hit_jumptbl[25]@0x4BBA2;dispatch:resolve_shot_hit_jumptbl[27]/resolve_shot_hit_jumptbl[30]/resolve_shot_hit_jumptbl[33]/resolve_shot_hit_jumptbl[36]/resolve_shot_hit_jumptbl[39]/resolve_shot_hit_jumptbl[42]@0x4BCB0;dispatch:resolve_shot_hit_jumptbl[28]/resolve_shot_hit_jumptbl[31]/resolve_shot_hit_jumptbl[34]/resolve_shot_hit_jumptbl[37]/resolve_shot_hit_jumptbl[40]/resolve_shot_hit_jumptbl[43]@0x4BD04;dispatch:resolve_shot_hit_jumptbl[29]/resolve_shot_hit_jumptbl[32]/resolve_shot_hit_jumptbl[35]/resolve_shot_hit_jumptbl[38]/resolve_shot_hit_jumptbl[41]/resolve_shot_hit_jumptbl[44]@0x4BD14,call,jsr 0x5ddda.l,0x05DDDA,moblist_remove_and_clear,documented_game_entry,Verified
0x4BD74,dispatch:resolve_shot_hit_jumptbl[17]@0x4BB34;dispatch:resolve_shot_hit_jumptbl[18]/resolve_shot_hit_jumptbl[19]/resolve_shot_hit_jumptbl[20]/resolve_shot_hit_jumptbl[22]@0x4BB9E;dispatch:resolve_shot_hit_jumptbl[21]@0x4BB70;dispatch:resolve_shot_hit_jumptbl[23]@0x4BC12;dispatch:resolve_shot_hit_jumptbl[25]@0x4BBA2;dispatch:resolve_shot_hit_jumptbl[26]@0x4BC48;dispatch:resolve_shot_hit_jumptbl[27]/resolve_shot_hit_jumptbl[30]/resolve_shot_hit_jumptbl[33]/resolve_shot_hit_jumptbl[36]/resolve_shot_hit_jumptbl[39]/resolve_shot_hit_jumptbl[42]@0x4BCB0;dispatch:resolve_shot_hit_jumptbl[28]/resolve_shot_hit_jumptbl[31]/resolve_shot_hit_jumptbl[34]/resolve_shot_hit_jumptbl[37]/resolve_shot_hit_jumptbl[40]/resolve_shot_hit_jumptbl[43]@0x4BD04;dispatch:resolve_shot_hit_jumptbl[29]/resolve_shot_hit_jumptbl[32]/resolve_shot_hit_jumptbl[35]/resolve_shot_hit_jumptbl[38]/resolve_shot_hit_jumptbl[41]/resolve_shot_hit_jumptbl[44]@0x4BD14,call,jsr 0x549ea.l,0x0549EA,dragon_player_proximity,documented_game_entry,Verified
0x4BD88,dispatch:resolve_shot_hit_jumptbl[17]@0x4BB34;dispatch:resolve_shot_hit_jumptbl[18]/resolve_shot_hit_jumptbl[19]/resolve_shot_hit_jumptbl[20]/resolve_shot_hit_jumptbl[22]@0x4BB9E;dispatch:resolve_shot_hit_jumptbl[21]@0x4BB70;dispatch:resolve_shot_hit_jumptbl[23]@0x4BC12;dispatch:resolve_shot_hit_jumptbl[25]@0x4BBA2;dispatch:resolve_shot_hit_jumptbl[26]@0x4BC48;dispatch:resolve_shot_hit_jumptbl[27]/resolve_shot_hit_jumptbl[30]/resolve_shot_hit_jumptbl[33]/resolve_shot_hit_jumptbl[36]/resolve_shot_hit_jumptbl[39]/resolve_shot_hit_jumptbl[42]@0x4BCB0;dispatch:resolve_shot_hit_jumptbl[28]/resolve_shot_hit_jumptbl[31]/resolve_shot_hit_jumptbl[34]/resolve_shot_hit_jumptbl[37]/resolve_shot_hit_jumptbl[40]/resolve_shot_hit_jumptbl[43]@0x4BD04;dispatch:resolve_shot_hit_jumptbl[29]/resolve_shot_hit_jumptbl[32]/resolve_shot_hit_jumptbl[35]/resolve_shot_hit_jumptbl[38]/resolve_shot_hit_jumptbl[41]/resolve_shot_hit_jumptbl[44]@0x4BD14,call,jsr 0x5214c.l,0x05214C,player_add_score_with_mult,documented_game_entry,Verified
0x4BDF2,dispatch:resolve_shot_hit_jumptbl[14]@0x4B784;dispatch:resolve_shot_hit_jumptbl[17]@0x4BB34;dispatch:resolve_shot_hit_jumptbl[18]/resolve_shot_hit_jumptbl[19]/resolve_shot_hit_jumptbl[20]/resolve_shot_hit_jumptbl[22]@0x4BB9E;dispatch:resolve_shot_hit_jumptbl[21]@0x4BB70;dispatch:resolve_shot_hit_jumptbl[23]@0x4BC12;dispatch:resolve_shot_hit_jumptbl[25]@0x4BBA2;dispatch:resolve_shot_hit_jumptbl[26]@0x4BC48;dispatch:resolve_shot_hit_jumptbl[27]/resolve_shot_hit_jumptbl[30]/resolve_shot_hit_jumptbl[33]/resolve_shot_hit_jumptbl[36]/resolve_shot_hit_jumptbl[39]/resolve_shot_hit_jumptbl[42]@0x4BCB0;dispatch:resolve_shot_hit_jumptbl[28]/resolve_shot_hit_jumptbl[31]/resolve_shot_hit_jumptbl[34]/resolve_shot_hit_jumptbl[37]/resolve_shot_hit_jumptbl[40]/resolve_shot_hit_jumptbl[43]@0x4BD04;dispatch:resolve_shot_hit_jumptbl[29]/resolve_shot_hit_jumptbl[32]/resolve_shot_hit_jumptbl[35]/resolve_shot_hit_jumptbl[38]/resolve_shot_hit_jumptbl[41]/resolve_shot_hit_jumptbl[44]@0x4BD14;dispatch:resolve_shot_hit_jumptbl[45]/resolve_shot_hit_jumptbl[46]/resolve_shot_hit_jumptbl[47]/resolve_shot_hit_jumptbl[49]/resolve_shot_hit_jumptbl[51]@0x4B80E;dispatch:resolve_shot_hit_jumptbl[48]@0x4B894;dispatch:resolve_shot_hit_jumptbl[50]/resolve_shot_hit_jumptbl[60]@0x4B9CE;dispatch:resolve_shot_hit_jumptbl[5]@0x4BDB4;resolve_shot_hit@0x4AF50,call,jsr 0x47dae.l,0x047DAE,shot_impact_spawn,documented_game_entry,Verified
0x4BDFE,dispatch:resolve_shot_hit_jumptbl[14]@0x4B784;dispatch:resolve_shot_hit_jumptbl[17]@0x4BB34;dispatch:resolve_shot_hit_jumptbl[18]/resolve_shot_hit_jumptbl[19]/resolve_shot_hit_jumptbl[20]/resolve_shot_hit_jumptbl[22]@0x4BB9E;dispatch:resolve_shot_hit_jumptbl[21]@0x4BB70;dispatch:resolve_shot_hit_jumptbl[23]@0x4BC12;dispatch:resolve_shot_hit_jumptbl[25]@0x4BBA2;dispatch:resolve_shot_hit_jumptbl[26]@0x4BC48;dispatch:resolve_shot_hit_jumptbl[27]/resolve_shot_hit_jumptbl[30]/resolve_shot_hit_jumptbl[33]/resolve_shot_hit_jumptbl[36]/resolve_shot_hit_jumptbl[39]/resolve_shot_hit_jumptbl[42]@0x4BCB0;dispatch:resolve_shot_hit_jumptbl[28]/resolve_shot_hit_jumptbl[31]/resolve_shot_hit_jumptbl[34]/resolve_shot_hit_jumptbl[37]/resolve_shot_hit_jumptbl[40]/resolve_shot_hit_jumptbl[43]@0x4BD04;dispatch:resolve_shot_hit_jumptbl[29]/resolve_shot_hit_jumptbl[32]/resolve_shot_hit_jumptbl[35]/resolve_shot_hit_jumptbl[38]/resolve_shot_hit_jumptbl[41]/resolve_shot_hit_jumptbl[44]@0x4BD14;dispatch:resolve_shot_hit_jumptbl[45]/resolve_shot_hit_jumptbl[46]/resolve_shot_hit_jumptbl[47]/resolve_shot_hit_jumptbl[49]/resolve_shot_hit_jumptbl[51]@0x4B80E;dispatch:resolve_shot_hit_jumptbl[48]@0x4B894;dispatch:resolve_shot_hit_jumptbl[50]/resolve_shot_hit_jumptbl[60]@0x4B9CE;dispatch:resolve_shot_hit_jumptbl[5]@0x4BDB4;resolve_shot_hit@0x4AF50,call,jsr 0x5e064.l,0x05E064,mob_depth_remove,documented_game_entry,Verified
0x4BE72,level_splash@0x4BE24,call,jsr (a2),,,indirect_call,Strong inference
0x4BE7E,level_splash@0x4BE24,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x4BE90,level_splash@0x4BE24,call,jsr 0x4ad4e.l,0x04AD4E,sound_speech_play,documented_game_entry,Verified
0x4BEAE,level_splash@0x4BE24,call,jsr (a2),,,indirect_call,Strong inference
0x4BEBC,level_splash@0x4BE24,call,jsr 0x4ad4e.l,0x04AD4E,sound_speech_play,documented_game_entry,Verified
0x4BEDA,level_splash@0x4BE24,call,jsr (a2),,,indirect_call,Strong inference
0x4BEE8,level_splash@0x4BE24,call,jsr 0x4ad4e.l,0x04AD4E,sound_speech_play,documented_game_entry,Verified
0x4BF06,level_splash@0x4BE24,call,jsr (a2),,,indirect_call,Strong inference
0x4BF24,level_splash@0x4BE24,call,jsr (a2),,,indirect_call,Strong inference
0x4BF44,level_splash@0x4BE24,call,jsr (a2),,,indirect_call,Strong inference
0x4BF50,level_splash@0x4BE24,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x4BF62,level_splash@0x4BE24,call,jsr 0x4ad4e.l,0x04AD4E,sound_speech_play,documented_game_entry,Verified
0x4BF86,level_splash@0x4BE24,call,jsr (a2),,,indirect_call,Strong inference
0x4BF92,level_splash@0x4BE24,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x4BFA4,level_splash@0x4BE24,call,jsr 0x4ad4e.l,0x04AD4E,sound_speech_play,documented_game_entry,Verified
0x4BFDC,level_splash@0x4BE24,call,jsr 0x45be8.l,0x045BE8,string_length,documented_game_entry,Verified
0x4BFEA,level_splash@0x4BE24,call,jsr 0x25a.l,0x00025A,draw_string,documented_os_api,Verified
0x4C014,level_splash@0x4BE24,call,jsr 0x45be8.l,0x045BE8,string_length,documented_game_entry,Verified
0x4C022,level_splash@0x4BE24,call,jsr 0x25a.l,0x00025A,draw_string,documented_os_api,Verified
0x4C07E,level_splash@0x4BE24,call,jsr 0x25a.l,0x00025A,draw_string,documented_os_api,Verified
0x4C0C4,level_splash@0x4BE24,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x4C0EA,level_splash@0x4BE24,call,jsr 0x45be8.l,0x045BE8,string_length,documented_game_entry,Verified
0x4C0F8,level_splash@0x4BE24,call,jsr 0x25a.l,0x00025A,draw_string,documented_os_api,Verified
0x4C12E,level_splash@0x4BE24,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x4C16C,level_splash@0x4BE24,call,jsr 0x45be8.l,0x045BE8,string_length,documented_game_entry,Verified
0x4C17A,level_splash@0x4BE24,call,jsr 0x25a.l,0x00025A,draw_string,documented_os_api,Verified
0x4C19A,level_splash@0x4BE24,call,jsr 0x45be8.l,0x045BE8,string_length,documented_game_entry,Verified
0x4C1A8,level_splash@0x4BE24,call,jsr 0x25a.l,0x00025A,draw_string,documented_os_api,Verified
0x4C268,maze_decode@0x4C1BC,call,jsr (a3),,,indirect_call,Strong inference
0x4C2E8,maze_decode@0x4C1BC,call,jsr 0x4631c.l,0x04631C,maze_tile_write_at,documented_game_entry,Verified
0x4C30A,maze_decode@0x4C1BC,call,jsr (a3),,,indirect_call,Strong inference
0x4C338,maze_decode@0x4C1BC,call,jsr (a3),,,indirect_call,Strong inference
0x4C360,maze_decode@0x4C1BC,call,jsr (a3),,,indirect_call,Strong inference
0x4C376,maze_decode@0x4C1BC,call,jsr (a3),,,indirect_call,Strong inference
0x4C3A2,maze_decode@0x4C1BC,call,jsr 0x4631c.l,0x04631C,maze_tile_write_at,documented_game_entry,Verified
0x4C3BE,maze_decode@0x4C1BC,call,jsr (a3),,,indirect_call,Strong inference
0x4C3DE,maze_decode@0x4C1BC,call,jsr (a3),,,indirect_call,Strong inference
0x4C3FE,maze_decode@0x4C1BC,call,jsr (a3),,,indirect_call,Strong inference
0x4C410,maze_decode@0x4C1BC,call,jsr (a3),,,indirect_call,Strong inference
0x4C42A,maze_decode@0x4C1BC,call,jsr (a3),,,indirect_call,Strong inference
0x4C48C,dialog_first_encounter@0x4C440,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x4C4AA,dialog_first_encounter@0x4C440,call,jsr 0x4ccbc.l,0x04CCBC,main_msgbox_countdown,documented_game_entry,Verified
0x4C52A,dialog_first_encounter@0x4C440,call,jsr 0x4ad4e.l,0x04AD4E,sound_speech_play,documented_game_entry,Verified
0x4C558,dialog_first_encounter@0x4C440,call,jsr 0x45be8.l,0x045BE8,string_length,documented_game_entry,Verified
0x4C584,dialog_first_encounter@0x4C440,call,jsr 0x4cb50.l,0x04CB50,dialog_position_box,documented_game_entry,Verified
0x4C598,dialog_first_encounter@0x4C440,call,jsr 0x224.l,0x000224,calc_alpha_address,documented_os_api,Verified
0x4C5C2,dialog_first_encounter@0x4C440,call,jsr 0x4c70a.l,0x04C70A,dialog_clear_message,documented_game_entry,Verified
0x4C5E6,dialog_first_encounter@0x4C440,call,jsr 0x25a.l,0x00025A,draw_string,documented_os_api,Verified
0x4C606,dialog_first_encounter@0x4C440,call,jsr 0x25a.l,0x00025A,draw_string,documented_os_api,Verified
0x4C632,dialog_first_encounter@0x4C440,call,jsr 0x25a.l,0x00025A,draw_string,documented_os_api,Verified
0x4C674,dialog_first_encounter@0x4C440,call,jsr 0x260.l,0x000260,display_decimal_value,documented_os_api,Verified
0x4C6A0,dialog_first_encounter@0x4C440,call,jsr 0x25a.l,0x00025A,draw_string,documented_os_api,Verified
0x4C6C2,dialog_first_encounter@0x4C440,call,jsr 0x25a.l,0x00025A,draw_string,documented_os_api,Verified
0x4C6F4,dialog_first_encounter@0x4C440,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x4C7CC,player_give_item_with_message@0x4C72A,call,jsr 0x4ccbc.l,0x04CCBC,main_msgbox_countdown,documented_game_entry,Verified
0x4C802,player_give_item_with_message@0x4C72A,call,jsr 0x4cb50.l,0x04CB50,dialog_position_box,documented_game_entry,Verified
0x4C818,player_give_item_with_message@0x4C72A,call,jsr 0x224.l,0x000224,calc_alpha_address,documented_os_api,Verified
0x4C838,player_give_item_with_message@0x4C72A,call,jsr 0x4c70a.l,0x04C70A,dialog_clear_message,documented_game_entry,Verified
0x4C860,player_give_item_with_message@0x4C72A,call,jsr 0x25a.l,0x00025A,draw_string,documented_os_api,Verified
0x4C8AE,player_give_item_with_message@0x4C72A,call,jsr 0x4ad4e.l,0x04AD4E,sound_speech_play,documented_game_entry,Verified
0x4C8E8,player_give_item_with_message@0x4C72A,call,jsr 0x25a.l,0x00025A,draw_string,documented_os_api,Verified
0x4C8F8,player_give_item_with_message@0x4C72A,call,jsr 0x4ad4e.l,0x04AD4E,sound_speech_play,documented_game_entry,Verified
0x4C928,player_give_item_with_message@0x4C72A,call,jsr 0x25a.l,0x00025A,draw_string,documented_os_api,Verified
